Campaign,Date,City,Latitude,Longitude,Channel,Device,Ad,Impressions,CPM,CTR,Clicks,RPC,CPC,Ad Spend,Conversions,Conversion Rate,Revenue,RPCon,Likes,Shares,Comments,Engagement Rate,Profit,ROAS,ROI
Summer ,7/8/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,842,2.03,0.01,6,13.46,0.27,1.71,2,31.7,85.00,42.50,79,26,4,12.9,83.29,49.83,4883.4
Summer ,7/9/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1450,3.12,0.00,7,4.02,0.65,4.52,0,0.0,28.00,0.00,78,11,5,6.4,23.48,6.19,518.9
Summer ,7/10/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1387,1.41,0.00,4,2.70,0.44,1.95,0,0.0,12.00,0.00,70,26,12,7.7,10.05,6.15,514.5
Summer ,7/11/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1871,8.10,0.01,17,0.59,0.90,15.16,0,0.0,10.00,0.00,102,18,12,7.1,-5.16,0.66,-34.0
Summer ,7/12/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1062,11.17,0.01,10,25.37,1.14,11.86,3,28.8,264.00,88.00,97,18,6,11.4,252.14,22.26,2125.5
Summer ,7/13/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1143,0.29,0.00,5,37.09,0.07,0.34,3,62.5,178.00,59.33,44,21,10,6.6,177.66,529.93,52892.8
Summer ,7/14/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1000,8.59,0.01,10,4.16,0.85,8.58,0,0.0,42.00,0.00,85,23,7,11.5,33.42,4.89,389.3
Summer ,7/15/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1236,9.95,0.01,13,10.81,0.93,12.30,3,22.7,143.00,47.67,50,32,6,7.1,130.70,11.62,1062.4
Summer ,7/16/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1913,1.30,0.00,8,31.24,0.31,2.49,4,49.8,251.00,62.75,88,18,9,6.0,248.51,100.78,9978.4
Summer ,7/17/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1448,3.08,0.01,10,34.52,0.44,4.46,4,39.5,350.00,87.50,71,27,3,7.0,345.54,78.46,7745.6
Summer ,7/18/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1165,7.90,0.01,11,9.22,0.84,9.20,3,27.4,101.00,33.67,85,23,5,9.7,91.80,10.98,998.2
Summer ,7/19/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1581,6.39,0.01,13,9.90,0.77,10.11,3,22.9,130.00,43.33,74,23,8,6.6,119.89,12.86,1186.3
Summer ,7/20/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1413,5.06,0.01,12,9.12,0.61,7.15,4,34.1,107.00,26.75,100,14,4,8.3,99.85,14.96,1395.9
Summer ,7/21/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1677,3.97,0.01,14,7.80,0.49,6.66,2,14.7,106.00,53.00,58,23,10,5.4,99.34,15.93,1492.7
Summer ,7/22/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,835,2.25,0.00,2,70.91,0.90,1.88,2,95.8,148.00,74.00,56,9,4,8.3,146.12,78.79,7778.5
Summer ,7/23/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1652,3.99,0.01,17,17.41,0.38,6.59,4,23.1,302.00,75.50,52,29,10,5.5,295.41,45.81,4481.1
Summer ,7/24/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,796,6.24,0.01,4,0.97,1.20,4.96,0,0.0,4.00,0.00,47,21,2,8.8,-0.96,0.81,-19.4
Summer ,7/25/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1730,16.30,0.01,21,2.28,1.37,28.20,0,0.0,47.00,0.00,76,15,5,5.5,18.80,1.67,66.7
Summer ,7/26/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1817,4.12,0.01,13,13.72,0.58,7.48,2,15.5,177.00,88.50,64,30,1,5.2,169.52,23.66,2265.5
Summer ,7/27/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1122,9.35,0.01,10,4.30,1.10,10.49,1,10.5,41.00,41.00,82,15,0,8.6,30.51,3.91,291.0
Summer ,7/28/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,926,5.49,0.01,8,0.66,0.67,5.09,0,0.0,5.00,0.00,62,30,12,11.3,-0.09,0.98,-1.7
Summer ,7/29/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1180,2.33,0.01,6,51.48,0.44,2.75,4,64.0,322.00,80.50,62,26,2,7.6,319.25,117.01,11600.6
Summer ,7/30/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1065,9.52,0.01,9,1.69,1.07,10.14,0,0.0,16.00,0.00,89,15,12,10.9,5.86,1.58,57.8
Summer ,7/31/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1355,0.79,0.00,3,57.72,0.36,1.07,2,67.1,172.00,86.00,50,18,10,5.8,170.93,160.32,15932.2
Summer ,8/1/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,938,7.13,0.01,5,50.73,1.23,6.69,3,55.1,276.00,92.00,55,21,6,8.8,269.31,41.24,4024.1
Summer ,8/2/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1602,9.25,0.01,12,10.46,1.25,14.82,1,8.4,124.00,124.00,80,29,6,7.2,109.18,8.37,736.6
Summer ,8/3/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1662,5.46,0.01,9,9.72,1.05,9.07,3,34.7,84.00,28.00,78,18,2,5.9,74.93,9.26,825.9
Summer ,8/4/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1673,6.63,0.01,17,13.41,0.67,11.10,3,18.1,222.00,74.00,83,24,7,6.8,210.90,20.01,1900.9
Summer ,8/5/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1727,1.37,0.01,10,17.58,0.24,2.36,3,30.5,173.00,57.67,96,17,12,7.2,170.64,73.23,7223.1
Summer ,8/6/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,812,1.93,0.00,3,2.35,0.46,1.57,0,0.0,8.00,0.00,59,14,1,9.0,6.43,5.10,410.1
Summer ,8/7/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1578,7.68,0.01,10,4.06,1.20,12.12,0,0.0,41.00,0.00,83,17,9,6.9,28.88,3.38,238.3
Summer ,8/8/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1354,5.40,0.01,14,6.79,0.54,7.31,2,14.8,92.00,46.00,96,26,5,9.3,84.69,12.58,1158.1
Summer ,8/9/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1078,9.78,0.01,12,0.81,0.85,10.53,0,0.0,10.00,0.00,46,24,3,6.7,-0.53,0.95,-5.1
Summer ,8/10/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1204,2.69,0.01,10,6.83,0.34,3.23,1,10.5,65.00,65.00,46,24,2,5.9,61.77,20.10,1909.8
Summer ,8/11/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1349,1.68,0.00,2,1.71,1.29,2.26,0,0.0,3.00,0.00,68,27,10,7.8,0.74,1.33,32.6
Summer ,8/12/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1665,1.02,0.01,11,3.85,0.16,1.70,0,0.0,41.00,0.00,54,27,6,5.2,39.30,24.05,2305.3
Summer ,8/13/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,966,4.66,0.00,5,9.70,0.97,4.50,1,21.6,45.00,45.00,41,12,8,6.3,40.50,10.00,900.2
Summer ,8/14/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1411,0.84,0.01,8,2.66,0.15,1.19,1,12.7,21.00,21.00,52,9,2,4.4,19.81,17.72,1671.7
Summer ,8/15/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1394,4.21,0.01,8,36.67,0.78,5.87,4,53.1,276.00,69.00,80,17,1,7.0,270.13,47.02,4601.7
Summer ,8/16/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,981,2.52,0.01,7,19.56,0.34,2.47,3,41.3,142.00,47.33,77,11,8,9.7,139.53,57.53,5653.2
Summer ,8/17/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1503,5.45,0.01,10,1.74,0.79,8.19,0,0.0,18.00,0.00,49,27,4,5.3,9.81,2.20,119.7
Summer ,8/18/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,798,8.06,0.01,8,16.20,0.84,6.43,3,39.2,124.00,41.33,59,18,7,10.5,117.57,19.28,1828.1
Summer ,8/19/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,872,8.18,0.01,6,19.47,1.12,7.13,2,31.4,124.00,62.00,104,24,7,15.5,116.87,17.39,1638.7
Summer ,8/20/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1041,11.11,0.01,11,22.16,1.10,11.57,3,28.5,233.00,77.67,98,29,11,13.2,221.43,20.15,1914.6
Summer ,8/21/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,924,5.73,0.01,9,3.11,0.61,5.30,0,0.0,27.00,0.00,64,9,7,8.6,21.70,5.10,409.9
Summer ,8/22/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1414,4.70,0.01,14,3.25,0.47,6.64,1,7.1,46.00,46.00,62,17,12,6.4,39.36,6.92,592.3
Summer ,8/23/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,783,3.13,0.01,7,33.60,0.36,2.45,3,44.0,229.00,76.33,55,24,10,11.4,226.55,93.33,9233.2
Summer ,8/24/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1123,1.93,0.00,4,32.06,0.55,2.16,3,76.3,126.00,42.00,56,15,10,7.2,123.84,58.29,5729.1
Summer ,8/25/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1025,2.47,0.00,3,44.39,0.85,2.53,2,67.3,132.00,66.00,82,26,6,11.0,129.47,52.23,5122.8
Summer ,8/26/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1174,0.96,0.00,4,50.85,0.29,1.12,4,103.3,197.00,49.25,96,18,4,10.1,195.88,175.36,17435.7
Summer ,8/27/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,697,4.70,0.01,3,50.78,0.94,3.28,2,57.4,177.00,88.50,53,29,6,12.5,173.72,54.02,5302.3
Summer ,8/28/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1160,5.55,0.01,9,10.60,0.75,6.44,2,23.3,91.00,45.50,49,29,11,7.6,84.56,14.14,1313.7
Summer ,8/29/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1588,4.07,0.01,9,2.88,0.69,6.47,0,0.0,27.00,0.00,107,36,2,9.1,20.53,4.18,317.5
Summer ,8/30/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1483,5.95,0.00,7,2.95,1.24,8.83,0,0.0,21.00,0.00,110,27,9,9.9,12.17,2.38,137.9
Summer ,8/31/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,977,0.92,0.00,1,88.49,0.66,0.90,2,146.3,121.00,60.50,115,33,8,16.0,120.10,134.08,13307.6
Fall ,9/1/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1596,3.02,0.01,8,32.51,0.57,4.82,4,47.3,275.00,68.75,56,42,8,6.7,270.18,57.04,5603.6
Fall ,9/2/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1706,6.05,0.01,16,4.52,0.63,10.32,2,12.2,74.00,37.00,64,23,3,5.2,63.68,7.17,617.2
Fall ,9/3/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1882,8.06,0.01,14,14.91,1.12,15.18,4,29.5,202.00,50.50,94,9,5,5.7,186.82,13.31,1231.0
Fall ,9/4/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2099,9.94,0.01,18,26.91,1.13,20.87,5,27.1,497.00,99.40,42,33,3,3.7,476.13,23.81,2281.1
Fall ,9/5/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2898,0.74,0.01,18,24.32,0.12,2.16,6,33.4,437.00,72.83,91,12,12,4.0,434.84,202.68,20168.0
Fall ,9/6/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2819,5.05,0.01,28,13.37,0.51,14.23,4,14.3,373.00,93.25,107,18,8,4.7,358.77,26.21,2520.6
Fall ,9/7/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1696,5.56,0.01,14,5.11,0.67,9.43,2,14.2,72.00,36.00,52,18,4,4.3,62.57,7.63,663.4
Fall ,9/8/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2217,10.64,0.01,21,6.98,1.12,23.59,2,9.5,147.00,73.50,47,27,8,3.7,123.41,6.23,523.2
Fall ,9/9/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1624,1.73,0.01,17,11.83,0.17,2.82,4,24.1,196.00,49.00,58,15,8,5.0,193.18,69.60,6860.2
Fall ,9/10/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2246,7.10,0.01,22,10.02,0.71,15.95,2,8.9,225.00,112.50,94,33,2,5.7,209.05,14.11,1311.0
Fall ,9/11/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2489,5.70,0.01,18,8.74,0.77,14.18,5,27.1,161.00,32.20,100,17,7,4.9,146.82,11.35,1035.2
Fall ,9/12/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2565,3.64,0.01,14,20.33,0.65,9.34,5,34.8,292.00,58.40,41,26,13,3.1,282.66,31.27,3027.5
Fall ,9/13/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2670,0.88,0.00,11,25.47,0.22,2.35,2,18.7,272.00,136.00,76,35,1,4.2,269.65,115.76,11476.4
Fall ,9/14/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2317,0.10,0.01,24,4.06,0.01,0.24,2,8.5,96.00,48.00,62,41,8,4.8,95.76,406.20,40520.5
Fall ,9/15/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1816,5.67,0.01,16,12.30,0.63,10.30,6,36.7,201.00,33.50,62,24,3,4.9,190.70,19.52,1852.1
Fall ,9/16/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2944,4.88,0.01,31,8.20,0.46,14.35,5,16.0,256.00,51.20,80,24,6,3.8,241.65,17.83,1683.4
Fall ,9/17/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2770,2.19,0.01,22,7.71,0.27,6.06,2,8.9,173.00,86.50,58,27,8,3.3,166.94,28.56,2755.7
Fall ,9/18/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2023,3.76,0.01,20,14.28,0.38,7.61,4,20.0,286.00,71.50,71,20,1,4.5,278.39,37.58,3658.0
Fall ,9/19/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,3388,4.43,0.01,18,22.90,0.82,15.00,5,27.3,419.00,83.80,49,18,8,2.2,404.00,27.93,2692.9
Fall ,9/20/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1495,4.36,0.01,16,20.93,0.40,6.52,5,30.7,341.00,68.20,46,15,2,4.2,334.48,52.32,5131.5
Fall ,9/21/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1861,2.30,0.01,12,25.61,0.36,4.29,3,25.2,305.00,101.67,56,15,10,4.4,300.71,71.13,7013.3
Fall ,9/22/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1986,1.55,0.00,9,32.44,0.36,3.07,3,35.1,277.00,92.33,68,29,7,5.2,273.93,90.10,8910.1
Fall ,9/23/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2067,5.37,0.01,13,20.14,0.88,11.10,2,15.9,254.00,127.00,66,23,8,4.7,242.90,22.89,2189.2
Fall ,9/24/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2225,0.09,0.01,19,5.23,0.01,0.19,2,10.6,99.00,49.50,59,12,2,3.3,98.81,523.46,52246.3
Fall ,9/25/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2995,12.71,0.01,31,2.00,1.21,38.05,2,6.4,63.00,31.50,86,36,7,4.3,24.95,1.66,65.6
Fall ,9/26/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2015,11.31,0.01,26,13.90,0.87,22.79,6,22.9,364.00,60.67,79,11,10,4.9,341.21,15.97,1497.2
Fall ,9/27/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2507,0.60,0.01,30,4.75,0.05,1.50,2,6.6,143.00,71.50,68,12,7,3.5,141.50,95.07,9406.7
Fall ,9/28/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,3157,7.28,0.01,25,23.20,0.91,22.98,6,23.8,586.00,97.67,55,20,3,2.5,563.02,25.50,2449.7
Fall ,9/29/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1682,0.27,0.01,15,11.17,0.03,0.46,4,26.1,171.00,42.75,101,12,11,7.4,170.54,372.40,37139.8
Fall ,9/30/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2391,9.54,0.01,22,5.39,1.06,22.81,3,13.9,116.00,38.67,60,29,2,3.8,93.19,5.09,408.5
Fall ,10/1/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1924,2.13,0.01,15,26.78,0.27,4.10,5,32.9,407.00,81.40,47,32,8,4.5,402.90,99.17,9817.4
Fall ,10/2/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2064,2.17,0.01,13,28.91,0.35,4.48,4,31.3,370.00,92.50,54,29,7,4.3,365.52,82.61,8161.0
Fall ,10/3/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2755,5.46,0.01,14,12.36,1.05,15.04,4,27.9,177.00,44.25,92,15,8,4.2,161.96,11.77,1076.7
Fall ,10/4/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2357,3.59,0.01,23,19.60,0.37,8.46,6,26.2,448.00,74.67,54,20,8,3.5,439.54,52.96,5196.0
Fall ,10/5/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1615,6.02,0.01,11,20.43,0.86,9.72,6,53.1,231.00,38.50,52,30,4,5.3,221.28,23.76,2276.0
Fall ,10/6/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2039,8.32,0.01,17,31.18,0.99,16.96,6,35.0,534.00,89.00,74,29,6,5.3,517.04,31.49,3049.3
Fall ,10/7/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,3030,7.10,0.01,20,18.67,1.06,21.52,5,24.6,379.00,75.80,84,32,5,4.0,357.48,17.61,1661.2
Fall ,10/8/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1550,7.73,0.01,12,8.95,1.03,11.97,2,17.2,104.00,52.00,85,27,7,7.7,92.03,8.69,768.6
Fall ,10/9/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1495,1.85,0.00,7,32.70,0.41,2.76,3,44.6,220.00,73.33,70,18,1,5.9,217.24,79.76,7876.0
Fall ,10/10/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2478,2.23,0.01,23,10.11,0.24,5.53,2,8.7,233.00,116.50,70,6,4,3.2,227.47,42.13,4112.7
Fall ,10/11/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2919,5.55,0.01,27,7.79,0.61,16.20,3,11.3,207.00,69.00,59,12,6,2.6,190.80,12.78,1177.5
Fall ,10/12/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2509,5.34,0.01,22,10.70,0.60,13.40,4,17.9,239.00,59.75,61,20,10,3.6,225.60,17.84,1683.8
Fall ,10/13/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2700,4.46,0.01,17,8.72,0.72,12.05,2,11.9,146.00,73.00,56,35,7,3.6,133.95,12.11,1111.3
Fall ,10/14/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2986,9.35,0.01,31,7.46,0.89,27.90,2,6.4,234.00,117.00,92,30,2,4.2,206.10,8.39,738.6
Fall ,10/15/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2155,3.48,0.00,9,18.45,0.87,7.50,3,34.8,159.00,53.00,91,18,6,5.3,151.50,21.20,2020.2
Fall ,10/16/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1895,14.40,0.01,23,20.71,1.20,27.29,6,26.4,471.00,78.50,107,36,6,7.9,443.71,17.26,1626.0
Fall ,10/17/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,3137,3.55,0.01,35,9.88,0.32,11.14,5,14.4,344.00,68.80,46,29,3,2.5,332.86,30.87,2987.2
Fall ,10/18/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2385,4.97,0.01,17,17.78,0.70,11.85,4,23.6,301.00,75.25,89,21,3,4.7,289.15,25.39,2439.3
Fall ,10/19/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2752,5.13,0.01,34,8.55,0.41,14.10,4,11.6,294.00,73.50,100,33,1,4.9,279.90,20.85,1984.5
Fall ,10/20/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2121,5.42,0.01,18,17.54,0.63,11.49,6,32.9,320.00,53.33,61,30,5,4.5,308.51,27.85,2684.6
Fall ,10/21/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2659,9.01,0.01,24,7.11,0.99,23.95,2,8.3,172.00,86.00,92,36,6,5.1,148.05,7.18,618.0
Fall ,10/22/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2060,4.03,0.01,16,12.78,0.51,8.30,4,24.6,208.00,52.00,56,27,10,4.5,199.70,25.06,2406.1
Fall ,10/23/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1996,6.84,0.01,11,22.59,1.20,13.65,4,35.2,257.00,64.25,97,14,6,5.8,243.35,18.82,1782.4
Fall ,10/24/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2657,6.37,0.01,17,11.00,0.98,16.93,2,11.6,190.00,95.00,37,23,2,2.3,173.07,11.23,1022.6
Fall ,10/25/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2389,3.08,0.01,18,18.54,0.40,7.36,4,21.7,341.00,85.25,54,35,3,3.8,333.64,46.34,4534.3
Fall ,10/26/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2463,3.25,0.01,14,32.20,0.57,8.00,6,42.7,452.00,75.33,85,26,6,4.7,444.00,56.48,5548.4
Fall ,10/27/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2821,9.49,0.01,24,9.79,1.13,26.78,4,16.9,232.00,58.00,72,18,7,3.4,205.22,8.66,766.4
Fall ,10/28/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2445,2.23,0.01,19,9.14,0.29,5.46,2,10.6,172.00,86.00,44,14,0,2.4,166.54,31.50,3050.4
Fall ,10/29/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2252,0.96,0.01,27,7.44,0.08,2.16,2,7.4,201.00,100.50,95,14,2,4.9,198.84,92.97,9197.3
Fall ,10/30/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1901,13.43,0.01,21,12.99,1.21,25.53,3,14.2,274.00,91.33,88,23,1,5.8,248.47,10.73,973.1
Fall ,10/31/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2286,5.04,0.01,13,16.33,0.90,11.52,2,15.6,209.00,104.50,91,14,6,4.8,197.48,18.14,1714.0
Fall ,11/1/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2459,4.70,0.01,24,7.43,0.48,11.57,2,8.3,179.00,89.50,58,18,9,3.4,167.43,15.47,1447.5
Fall ,11/2/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2717,11.59,0.01,33,5.64,0.95,31.49,3,9.1,187.00,62.33,94,20,9,4.5,155.51,5.94,493.8
Fall ,11/3/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2148,3.02,0.00,10,35.17,0.67,6.48,6,62.1,340.00,56.67,56,20,7,3.9,333.52,52.50,5150.0
Fall ,11/4/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2075,5.67,0.01,11,14.91,1.07,11.77,2,18.2,164.00,82.00,71,5,4,3.8,152.23,13.94,1293.7
Fall ,11/5/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2634,5.94,0.01,29,3.69,0.54,15.65,2,6.9,107.00,53.50,83,36,11,4.9,91.35,6.84,583.9
Fall ,11/6/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1538,0.67,0.01,17,8.77,0.06,1.03,2,11.6,151.00,75.50,80,39,6,8.2,149.97,146.10,14510.0
Fall ,11/7/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2832,0.07,0.01,20,19.40,0.01,0.20,4,19.9,390.00,97.50,41,14,4,2.1,389.80,1939.60,193860.4
Fall ,11/8/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,3041,3.72,0.01,18,11.93,0.63,11.30,2,11.1,214.00,107.00,98,15,2,3.8,202.70,18.93,1793.2
Fall ,11/9/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2333,8.05,0.01,23,8.75,0.83,18.78,2,8.8,198.00,99.00,108,21,6,5.8,179.22,10.54,954.1
Fall ,11/10/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2156,12.72,0.01,23,7.83,1.20,27.42,2,8.8,179.00,89.50,64,32,9,4.8,151.58,6.53,552.7
Fall ,11/11/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1563,5.86,0.01,10,15.84,0.93,9.16,2,20.3,156.00,78.00,101,24,3,8.2,146.84,17.03,1603.5
Fall ,11/12/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2158,2.44,0.00,10,24.25,0.52,5.27,3,29.6,246.00,82.00,79,23,3,4.9,240.73,46.64,4564.3
Fall ,11/13/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2403,5.43,0.01,13,16.87,0.97,13.05,2,14.9,227.00,113.50,62,15,3,3.3,213.95,17.39,1639.1
Fall ,11/14/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2536,10.79,0.01,25,6.93,1.09,27.37,2,8.0,174.00,87.00,79,23,7,4.3,146.63,6.36,535.8
Fall ,11/15/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2186,4.22,0.01,14,21.10,0.68,9.22,5,36.9,286.00,57.20,70,26,6,4.6,276.78,31.03,3003.2
Fall ,11/16/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2865,2.11,0.01,22,7.38,0.27,6.03,5,22.4,165.00,33.00,72,26,5,3.6,158.97,27.35,2634.6
Fall ,11/17/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1761,4.18,0.01,22,10.30,0.34,7.36,3,13.9,223.00,74.33,59,14,12,4.8,215.64,30.28,2928.0
Fall ,11/18/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2581,5.61,0.01,22,17.69,0.66,14.48,6,27.3,388.00,64.67,85,27,13,4.9,373.52,26.80,2579.7
Fall ,11/19/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1960,7.10,0.01,19,8.56,0.74,13.92,3,15.9,161.00,53.67,107,27,9,7.3,147.08,11.56,1056.3
Fall ,11/20/2023,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1671,7.32,0.01,20,16.21,0.61,12.23,4,19.9,325.00,81.25,88,20,4,6.6,312.77,26.57,2557.0
